na,State,Name,Date
["xx",0,"Front Lights","22/01/27T09:58:23"]
["xx",0,"Back Yard Lights","22/01/27T09:58:23"]
["xx",0,"Back Yard Lights","22/01/27T09:59:23"]
["xx",0,"Front Lights","22/01/27T09:59:23"]
["xx",0,"Back Yard Lights","22/01/27T10:00:23"]
["xx",0,"Front Lights","22/01/27T10:00:23"]
["xx",0,"Back Yard Lights","22/01/27T10:01:23"]
["xx",0,"Front Lights","22/01/27T10:01:23"]
["xx",0,"Front Lights","22/01/27T10:02:23"]
["xx",0,"Back Yard Lights","22/01/27T10:02:23"]
["xx",0,"Front Lights","22/01/27T10:03:23"]
["xx",0,"Back Yard Lights","22/01/27T10:03:23"]
["xx",0,"Front Lights","22/01/27T10:04:23"]
["xx",0,"Back Yard Lights","22/01/27T10:04:23"]
["xx",0,"Front Lights","22/01/27T10:05:23"]
["xx",0,"Back Yard Lights","22/01/27T10:05:23"]
["xx",0,"Back Yard Lights","22/01/27T10:06:23"]
["xx",0,"Front Lights","22/01/27T10:06:23"]
["xx",0,"Back Yard Lights","22/01/27T10:07:23"]
["xx",0,"Front Lights","22/01/27T10:07:23"]
["xx",0,"Front Lights","22/01/27T10:08:23"]
["xx",0,"Back Yard Lights","22/01/27T10:08:23"]
["xx",0,"Front Lights","22/01/27T10:09:23"]
["xx",0,"Back Yard Lights","22/01/27T10:09:23"]
["xx",0,"Front Lights","22/01/27T10:10:23"]
["xx",0,"Back Yard Lights","22/01/27T10:10:23"]
["xx",0,"Back Yard Lights","22/01/27T10:11:23"]
["xx",0,"Front Lights","22/01/27T10:11:23"]
["xx",0,"Back Yard Lights","22/01/27T10:12:23"]
["xx",0,"Front Lights","22/01/27T10:12:23"]
["xx",0,"Back Yard Lights","22/01/27T10:13:23"]
["xx",0,"Front Lights","22/01/27T10:13:23"]
["xx",0,"Front Lights","22/01/27T10:14:23"]
["xx",0,"Back Yard Lights","22/01/27T10:14:23"]
["xx",0,"Front Lights","22/01/27T10:15:23"]
["xx",0,"Back Yard Lights","22/01/27T10:15:23"]
["xx",0,"Front Lights","22/01/27T10:16:23"]
["xx",0,"Back Yard Lights","22/01/27T10:16:23"]
["xx",0,"Back Yard Lights","22/01/27T10:17:23"]
["xx",0,"Front Lights","22/01/27T10:17:23"]
["xx",0,"Back Yard Lights","22/01/27T10:18:23"]
["xx",0,"Front Lights","22/01/27T10:18:23"]
["xx",0,"Back Yard Lights","22/01/27T10:19:23"]
["xx",0,"Front Lights","22/01/27T10:19:23"]
["xx",0,"Back Yard Lights","22/01/27T10:20:23"]
["xx",0,"Front Lights","22/01/27T10:20:23"]
["xx",0,"Front Lights","22/01/27T10:21:23"]
["xx",0,"Back Yard Lights","22/01/27T10:21:23"]
["xx",0,"Front Lights","22/01/27T10:22:23"]
["xx",0,"Back Yard Lights","22/01/27T10:22:23"]
["xx",0,"Back Yard Lights","22/01/27T10:23:23"]
["xx",0,"Front Lights","22/01/27T10:23:23"]
["xx",0,"Back Yard Lights","22/01/27T10:24:23"]
["xx",0,"Front Lights","22/01/27T10:24:23"]
["xx",0,"Back Yard Lights","22/01/27T10:25:23"]
["xx",0,"Front Lights","22/01/27T10:25:23"]
["xx",0,"Back Yard Lights","22/01/27T10:26:23"]
["xx",0,"Front Lights","22/01/27T10:26:23"]
["xx",0,"Front Lights","22/01/27T10:27:23"]
["xx",0,"Back Yard Lights","22/01/27T10:27:23"]
["xx",0,"Front Lights","22/01/27T10:28:23"]
["xx",0,"Back Yard Lights","22/01/27T10:28:23"]
["xx",0,"Front Lights","22/01/27T10:29:23"]
["xx",0,"Back Yard Lights","22/01/27T10:29:23"]
["xx",0,"Front Lights","22/01/27T10:30:23"]
["xx",0,"Back Yard Lights","22/01/27T10:30:23"]
["xx",0,"Back Yard Lights","22/01/27T10:31:23"]
["xx",0,"Front Lights","22/01/27T10:31:23"]
["xx",0,"Back Yard Lights","22/01/27T10:32:23"]
["xx",0,"Front Lights","22/01/27T10:32:23"]
["xx",0,"Back Yard Lights","22/01/27T10:33:23"]
["xx",0,"Front Lights","22/01/27T10:33:23"]
["xx",0,"Back Yard Lights","22/01/27T10:34:23"]
["xx",0,"Front Lights","22/01/27T10:34:23"]
["xx",0,"Front Lights","22/01/27T10:35:23"]
["xx",0,"Back Yard Lights","22/01/27T10:35:23"]
["xx",0,"Front Lights","22/01/27T10:36:23"]
["xx",0,"Back Yard Lights","22/01/27T10:36:23"]
["xx",0,"Back Yard Lights","22/01/27T10:37:23"]
["xx",0,"Front Lights","22/01/27T10:37:23"]
["xx",0,"Back Yard Lights","22/01/27T10:38:23"]
["xx",0,"Front Lights","22/01/27T10:38:23"]
["xx",0,"Back Yard Lights","22/01/27T10:39:23"]
["xx",0,"Front Lights","22/01/27T10:39:23"]
["xx",0,"Front Lights","22/01/27T10:40:23"]
["xx",0,"Back Yard Lights","22/01/27T10:40:23"]
["xx",0,"Front Lights","22/01/27T10:41:23"]
["xx",0,"Back Yard Lights","22/01/27T10:41:23"]
["xx",0,"Back Yard Lights","22/01/27T10:42:23"]
["xx",0,"Front Lights","22/01/27T10:42:23"]
["xx",0,"Back Yard Lights","22/01/27T10:43:23"]
["xx",0,"Front Lights","22/01/27T10:43:23"]
["xx",0,"Back Yard Lights","22/01/27T10:44:23"]
["xx",0,"Front Lights","22/01/27T10:44:23"]
["xx",0,"Back Yard Lights","22/01/27T10:45:23"]
["xx",0,"Front Lights","22/01/27T10:45:23"]
["xx",0,"Front Lights","22/01/27T10:46:23"]
["xx",0,"Back Yard Lights","22/01/27T10:46:23"]
["xx",0,"Front Lights","22/01/27T10:47:23"]
["xx",0,"Back Yard Lights","22/01/27T10:47:23"]
["xx",0,"Front Lights","22/01/27T10:48:23"]
["xx",0,"Back Yard Lights","22/01/27T10:48:23"]
["xx",0,"Back Yard Lights","22/01/27T10:49:23"]
["xx",0,"Front Lights","22/01/27T10:49:23"]
["xx",0,"Back Yard Lights","22/01/27T10:50:23"]
["xx",0,"Front Lights","22/01/27T10:50:23"]
["xx",0,"Back Yard Lights","22/01/27T10:51:23"]
["xx",0,"Front Lights","22/01/27T10:51:23"]
["xx",0,"Back Yard Lights","22/01/27T10:52:23"]
["xx",0,"Front Lights","22/01/27T10:52:23"]
["xx",0,"Back Yard Lights","22/01/27T10:53:23"]
["xx",0,"Front Lights","22/01/27T10:53:23"]
["xx",0,"Front Lights","22/01/27T10:54:23"]
["xx",0,"Back Yard Lights","22/01/27T10:54:23"]
["xx",0,"Front Lights","22/01/27T10:55:23"]
["xx",0,"Back Yard Lights","22/01/27T10:55:23"]
["xx",0,"Front Lights","22/01/27T10:56:23"]
["xx",0,"Back Yard Lights","22/01/27T10:56:23"]
["xx",0,"Back Yard Lights","22/01/27T10:57:23"]
["xx",0,"Front Lights","22/01/27T10:57:23"]
["xx",0,"Back Yard Lights","22/01/27T10:58:23"]
["xx",0,"Front Lights","22/01/27T10:58:23"]
["xx",0,"Front Lights","22/01/27T10:59:23"]
["xx",0,"Back Yard Lights","22/01/27T10:59:23"]
["xx",0,"Front Lights","22/01/27T11:00:23"]
["xx",0,"Back Yard Lights","22/01/27T11:00:23"]
["xx",0,"Back Yard Lights","22/01/27T11:01:23"]
["xx",0,"Front Lights","22/01/27T11:01:23"]
["xx",0,"Front Lights","22/01/27T11:02:23"]
["xx",0,"Back Yard Lights","22/01/27T11:02:23"]
["xx",0,"Front Lights","22/01/27T11:03:23"]
["xx",0,"Back Yard Lights","22/01/27T11:03:23"]
["xx",0,"Front Lights","22/01/27T11:04:23"]
["xx",0,"Back Yard Lights","22/01/27T11:04:23"]
["xx",0,"Front Lights","22/01/27T11:05:23"]
["xx",0,"Back Yard Lights","22/01/27T11:05:23"]
["xx",0,"Back Yard Lights","22/01/27T11:06:23"]
["xx",0,"Front Lights","22/01/27T11:06:23"]
["xx",0,"Back Yard Lights","22/01/27T11:07:23"]
["xx",0,"Front Lights","22/01/27T11:07:23"]
["xx",0,"Back Yard Lights","22/01/27T11:08:23"]
["xx",0,"Front Lights","22/01/27T11:08:23"]
["xx",0,"Front Lights","22/01/27T11:09:23"]
["xx",0,"Back Yard Lights","22/01/27T11:09:23"]
["xx",0,"Front Lights","22/01/27T11:10:23"]
["xx",0,"Back Yard Lights","22/01/27T11:10:23"]
["xx",0,"Front Lights","22/01/27T11:11:23"]
["xx",0,"Back Yard Lights","22/01/27T11:11:23"]
["xx",0,"Front Lights","22/01/27T11:12:23"]
["xx",0,"Back Yard Lights","22/01/27T11:12:23"]
["xx",0,"Front Lights","22/01/27T11:13:23"]
["xx",0,"Back Yard Lights","22/01/27T11:13:23"]
["xx",0,"Front Lights","22/01/27T11:14:23"]
["xx",0,"Back Yard Lights","22/01/27T11:14:23"]
["xx",0,"Front Lights","22/01/27T11:15:23"]
["xx",0,"Back Yard Lights","22/01/27T11:15:23"]
["xx",0,"Front Lights","22/01/27T11:16:23"]
["xx",0,"Back Yard Lights","22/01/27T11:16:23"]
["xx",0,"Back Yard Lights","22/01/27T11:17:23"]
["xx",0,"Front Lights","22/01/27T11:17:23"]
["xx",0,"Front Lights","22/01/27T11:18:23"]
["xx",0,"Back Yard Lights","22/01/27T11:18:23"]
["xx",0,"Back Yard Lights","22/01/27T11:19:23"]
["xx",0,"Front Lights","22/01/27T11:19:23"]
["xx",0,"Back Yard Lights","22/01/27T11:20:23"]
["xx",0,"Front Lights","22/01/27T11:20:23"]
["xx",0,"Back Yard Lights","22/01/27T11:21:23"]
["xx",0,"Front Lights","22/01/27T11:21:23"]
["xx",0,"Back Yard Lights","22/01/27T11:22:23"]
["xx",0,"Front Lights","22/01/27T11:22:23"]
["xx",0,"Back Yard Lights","22/01/27T11:23:23"]
["xx",0,"Front Lights","22/01/27T11:23:23"]
["xx",0,"Front Lights","22/01/27T11:24:23"]
["xx",0,"Back Yard Lights","22/01/27T11:24:23"]
["xx",0,"Back Yard Lights","22/01/27T11:25:23"]
["xx",0,"Front Lights","22/01/27T11:25:23"]
["xx",0,"Back Yard Lights","22/01/27T11:26:23"]
["xx",0,"Front Lights","22/01/27T11:26:23"]
["xx",0,"Back Yard Lights","22/01/27T11:27:23"]
["xx",0,"Front Lights","22/01/27T11:27:23"]
["xx",0,"Front Lights","22/01/27T11:28:23"]
["xx",0,"Back Yard Lights","22/01/27T11:28:23"]
["xx",0,"Front Lights","22/01/27T11:29:23"]
["xx",0,"Back Yard Lights","22/01/27T11:29:23"]
["xx",0,"Front Lights","22/01/27T11:30:23"]
["xx",0,"Back Yard Lights","22/01/27T11:30:23"]
["xx",0,"Front Lights","22/01/27T11:31:23"]
["xx",0,"Back Yard Lights","22/01/27T11:31:23"]
["xx",0,"Front Lights","22/01/27T11:32:23"]
["xx",0,"Back Yard Lights","22/01/27T11:32:23"]
["xx",0,"Front Lights","22/01/27T11:33:23"]
["xx",0,"Back Yard Lights","22/01/27T11:33:23"]
["xx",0,"Back Yard Lights","22/01/27T11:34:23"]
["xx",0,"Front Lights","22/01/27T11:34:23"]
["xx",0,"Back Yard Lights","22/01/27T11:35:23"]
["xx",0,"Front Lights","22/01/27T11:35:23"]
["xx",0,"Front Lights","22/01/27T11:36:23"]
["xx",0,"Back Yard Lights","22/01/27T11:36:23"]
["xx",0,"Front Lights","22/01/27T11:37:23"]
["xx",0,"Back Yard Lights","22/01/27T11:37:23"]
["xx",0,"Front Lights","22/01/27T11:38:23"]
["xx",0,"Back Yard Lights","22/01/27T11:38:23"]
["xx",0,"Front Lights","22/01/27T11:39:23"]
["xx",0,"Back Yard Lights","22/01/27T11:39:23"]
["xx",0,"Front Lights","22/01/27T11:40:23"]
["xx",0,"Back Yard Lights","22/01/27T11:40:23"]
["xx",0,"Back Yard Lights","22/01/27T11:41:23"]
["xx",0,"Front Lights","22/01/27T11:41:23"]
["xx",0,"Front Lights","22/01/27T11:42:23"]
["xx",0,"Back Yard Lights","22/01/27T11:42:23"]
["xx",0,"Front Lights","22/01/27T11:43:23"]
["xx",0,"Back Yard Lights","22/01/27T11:43:23"]
["xx",0,"Front Lights","22/01/27T11:44:23"]
["xx",0,"Back Yard Lights","22/01/27T11:44:23"]
["xx",0,"Back Yard Lights","22/01/27T11:45:23"]
["xx",0,"Front Lights","22/01/27T11:45:23"]
["xx",0,"Back Yard Lights","22/01/27T11:46:23"]
["xx",0,"Front Lights","22/01/27T11:46:23"]
["xx",0,"Back Yard Lights","22/01/27T11:47:23"]
["xx",0,"Front Lights","22/01/27T11:47:23"]
["xx",0,"Back Yard Lights","22/01/27T11:48:23"]
["xx",0,"Front Lights","22/01/27T11:48:23"]
["xx",0,"Front Lights","22/01/27T11:49:23"]
["xx",0,"Back Yard Lights","22/01/27T11:49:23"]
["xx",0,"Back Yard Lights","22/01/27T11:50:23"]
["xx",0,"Front Lights","22/01/27T11:50:23"]
["xx",0,"Back Yard Lights","22/01/27T11:51:23"]
["xx",0,"Front Lights","22/01/27T11:51:23"]
["xx",0,"Back Yard Lights","22/01/27T11:52:23"]
["xx",0,"Front Lights","22/01/27T11:52:23"]
["xx",0,"Back Yard Lights","22/01/27T11:53:23"]
["xx",0,"Front Lights","22/01/27T11:53:23"]
["xx",0,"Back Yard Lights","22/01/27T11:54:23"]
["xx",0,"Front Lights","22/01/27T11:54:23"]
["xx",0,"Back Yard Lights","22/01/27T11:55:23"]
["xx",0,"Front Lights","22/01/27T11:55:23"]
["xx",0,"Front Lights","22/01/27T11:56:23"]
["xx",0,"Back Yard Lights","22/01/27T11:56:23"]
["xx",0,"Front Lights","22/01/27T11:57:23"]
["xx",0,"Back Yard Lights","22/01/27T11:57:23"]
["xx",0,"Front Lights","22/01/27T11:58:23"]
["xx",0,"Back Yard Lights","22/01/27T11:58:23"]
["xx",0,"Front Lights","22/01/27T11:59:23"]
["xx",0,"Back Yard Lights","22/01/27T11:59:23"]
["xx",0,"Front Lights","22/01/27T12:00:23"]
["xx",0,"Back Yard Lights","22/01/27T12:00:23"]
["xx",0,"Front Lights","22/01/27T12:01:23"]
["xx",0,"Back Yard Lights","22/01/27T12:01:23"]
["xx",0,"Back Yard Lights","22/01/27T12:02:23"]
["xx",0,"Front Lights","22/01/27T12:02:23"]
["xx",0,"Front Lights","22/01/27T12:03:23"]
["xx",0,"Back Yard Lights","22/01/27T12:03:23"]
["xx",0,"Front Lights","22/01/27T12:04:23"]
["xx",0,"Back Yard Lights","22/01/27T12:04:23"]
["xx",0,"Front Lights","22/01/27T12:05:23"]
["xx",0,"Back Yard Lights","22/01/27T12:05:23"]
["xx",0,"Front Lights","22/01/27T12:06:23"]
["xx",0,"Back Yard Lights","22/01/27T12:06:23"]
["xx",0,"Back Yard Lights","22/01/27T12:07:23"]
["xx",0,"Front Lights","22/01/27T12:07:23"]
["xx",0,"Front Lights","22/01/27T12:08:23"]
["xx",0,"Back Yard Lights","22/01/27T12:08:23"]
["xx",0,"Front Lights","22/01/27T12:09:23"]
["xx",0,"Back Yard Lights","22/01/27T12:09:23"]
["xx",0,"Front Lights","22/01/27T12:10:23"]
["xx",0,"Back Yard Lights","22/01/27T12:10:23"]
["xx",0,"Front Lights","22/01/27T12:11:23"]
["xx",0,"Back Yard Lights","22/01/27T12:11:23"]
["xx",0,"Back Yard Lights","22/01/27T12:12:23"]
["xx",0,"Front Lights","22/01/27T12:12:23"]
["xx",0,"Front Lights","22/01/27T12:13:23"]
["xx",0,"Back Yard Lights","22/01/27T12:13:23"]
["xx",0,"Front Lights","22/01/27T12:14:23"]
["xx",0,"Back Yard Lights","22/01/27T12:14:23"]
["xx",0,"Front Lights","22/01/27T12:15:23"]
["xx",0,"Back Yard Lights","22/01/27T12:15:23"]
["xx",0,"Front Lights","22/01/27T12:16:23"]
["xx",0,"Back Yard Lights","22/01/27T12:16:23"]
["xx",0,"Front Lights","22/01/27T12:17:23"]
["xx",0,"Back Yard Lights","22/01/27T12:17:23"]
["xx",0,"Front Lights","22/01/27T12:18:23"]
["xx",0,"Back Yard Lights","22/01/27T12:18:23"]
["xx",0,"Front Lights","22/01/27T12:19:23"]
["xx",0,"Back Yard Lights","22/01/27T12:19:23"]
["xx",0,"Back Yard Lights","22/01/27T12:20:23"]
["xx",0,"Front Lights","22/01/27T12:20:23"]
["xx",0,"Front Lights","22/01/27T12:21:23"]
["xx",0,"Back Yard Lights","22/01/27T12:21:23"]
["xx",0,"Front Lights","22/01/27T12:22:23"]
["xx",0,"Back Yard Lights","22/01/27T12:22:23"]
["xx",0,"Front Lights","22/01/27T12:23:23"]
["xx",0,"Back Yard Lights","22/01/27T12:23:23"]
["xx",0,"Front Lights","22/01/27T12:24:23"]
["xx",0,"Back Yard Lights","22/01/27T12:24:23"]
["xx",0,"Front Lights","22/01/27T12:25:23"]
["xx",0,"Back Yard Lights","22/01/27T12:25:23"]
["xx",0,"Front Lights","22/01/27T12:26:23"]
["xx",0,"Back Yard Lights","22/01/27T12:26:23"]
["xx",0,"Front Lights","22/01/27T12:27:23"]
["xx",0,"Back Yard Lights","22/01/27T12:27:23"]
["xx",0,"Front Lights","22/01/27T12:28:23"]
["xx",0,"Back Yard Lights","22/01/27T12:28:23"]
["xx",0,"Front Lights","22/01/27T12:29:23"]
["xx",0,"Back Yard Lights","22/01/27T12:29:23"]
["xx",0,"Front Lights","22/01/27T12:30:23"]
["xx",0,"Back Yard Lights","22/01/27T12:30:23"]
["xx",0,"Back Yard Lights","22/01/27T12:31:23"]
["xx",0,"Front Lights","22/01/27T12:31:23"]
["xx",0,"Back Yard Lights","22/01/27T12:32:23"]
["xx",0,"Front Lights","22/01/27T12:32:23"]
["xx",0,"Back Yard Lights","22/01/27T12:33:23"]
["xx",0,"Front Lights","22/01/27T12:33:23"]
["xx",0,"Back Yard Lights","22/01/27T12:34:23"]
["xx",0,"Front Lights","22/01/27T12:34:23"]
["xx",0,"Front Lights","22/01/27T12:35:23"]
["xx",0,"Back Yard Lights","22/01/27T12:35:23"]
["xx",0,"Front Lights","22/01/27T12:36:23"]
["xx",0,"Back Yard Lights","22/01/27T12:36:23"]
["xx",0,"Back Yard Lights","22/01/27T12:37:23"]
["xx",0,"Front Lights","22/01/27T12:37:23"]
["xx",0,"Back Yard Lights","22/01/27T12:38:23"]
["xx",0,"Front Lights","22/01/27T12:38:23"]
["xx",0,"Back Yard Lights","22/01/27T12:39:23"]
["xx",0,"Front Lights","22/01/27T12:39:23"]
["xx",0,"Back Yard Lights","22/01/27T12:40:23"]
["xx",0,"Front Lights","22/01/27T12:40:23"]
["xx",0,"Front Lights","22/01/27T12:41:23"]
["xx",0,"Back Yard Lights","22/01/27T12:41:23"]
["xx",0,"Front Lights","22/01/27T12:42:23"]
["xx",0,"Back Yard Lights","22/01/27T12:42:23"]
["xx",0,"Front Lights","22/01/27T12:43:23"]
["xx",0,"Back Yard Lights","22/01/27T12:43:23"]
["xx",0,"Front Lights","22/01/27T12:44:23"]
["xx",0,"Back Yard Lights","22/01/27T12:44:23"]
["xx",0,"Back Yard Lights","22/01/27T12:45:23"]
["xx",0,"Front Lights","22/01/27T12:45:23"]
["xx",0,"Back Yard Lights","22/01/27T12:46:23"]
["xx",0,"Front Lights","22/01/27T12:46:23"]
["xx",0,"Front Lights","22/01/27T12:47:23"]
["xx",0,"Back Yard Lights","22/01/27T12:47:23"]
["xx",0,"Front Lights","22/01/27T12:48:23"]
["xx",0,"Back Yard Lights","22/01/27T12:48:23"]
["xx",0,"Front Lights","22/01/27T12:49:23"]
["xx",0,"Back Yard Lights","22/01/27T12:49:23"]
["xx",0,"Back Yard Lights","22/01/27T12:50:23"]
["xx",0,"Front Lights","22/01/27T12:50:23"]
["xx",0,"Back Yard Lights","22/01/27T12:51:23"]
["xx",0,"Front Lights","22/01/27T12:51:23"]
["xx",0,"Front Lights","22/01/27T12:52:23"]
["xx",0,"Back Yard Lights","22/01/27T12:52:23"]
["xx",0,"Front Lights","22/01/27T12:53:23"]
["xx",0,"Back Yard Lights","22/01/27T12:53:23"]
["xx",0,"Front Lights","22/01/27T12:54:23"]
["xx",0,"Back Yard Lights","22/01/27T12:54:23"]
["xx",0,"Back Yard Lights","22/01/27T12:55:23"]
["xx",0,"Front Lights","22/01/27T12:55:23"]
["xx",0,"Back Yard Lights","22/01/27T12:56:23"]
["xx",0,"Front Lights","22/01/27T12:56:23"]
["xx",0,"Back Yard Lights","22/01/27T12:57:23"]
["xx",0,"Front Lights","22/01/27T12:57:23"]
["xx",0,"Back Yard Lights","22/01/27T12:58:23"]
["xx",0,"Front Lights","22/01/27T12:58:23"]
["xx",0,"Front Lights","22/01/27T12:59:23"]
["xx",0,"Back Yard Lights","22/01/27T12:59:23"]
["xx",0,"Front Lights","22/01/27T13:00:23"]
["xx",0,"Back Yard Lights","22/01/27T13:00:23"]
["xx",0,"Back Yard Lights","22/01/27T13:01:23"]
["xx",0,"Front Lights","22/01/27T13:01:23"]
["xx",0,"Back Yard Lights","22/01/27T13:02:23"]
["xx",0,"Front Lights","22/01/27T13:02:23"]
["xx",0,"Back Yard Lights","22/01/27T13:03:23"]
["xx",0,"Front Lights","22/01/27T13:03:23"]
["xx",0,"Back Yard Lights","22/01/27T13:04:23"]
["xx",0,"Front Lights","22/01/27T13:04:23"]
["xx",0,"Front Lights","22/01/27T13:05:23"]
["xx",0,"Back Yard Lights","22/01/27T13:05:23"]
["xx",0,"Back Yard Lights","22/01/27T13:06:23"]
["xx",0,"Front Lights","22/01/27T13:06:23"]
["xx",0,"Back Yard Lights","22/01/27T13:07:23"]
["xx",0,"Front Lights","22/01/27T13:07:23"]
["xx",0,"Back Yard Lights","22/01/27T13:08:23"]
["xx",0,"Front Lights","22/01/27T13:08:23"]
["xx",0,"Front Lights","22/01/27T13:09:23"]
["xx",0,"Back Yard Lights","22/01/27T13:09:23"]
["xx",0,"Front Lights","22/01/27T13:10:23"]
["xx",0,"Back Yard Lights","22/01/27T13:10:23"]
["xx",0,"Front Lights","22/01/27T13:11:23"]
["xx",0,"Back Yard Lights","22/01/27T13:11:23"]
["xx",0,"Back Yard Lights","22/01/27T13:12:23"]
["xx",0,"Front Lights","22/01/27T13:12:23"]
["xx",0,"Back Yard Lights","22/01/27T13:13:23"]
["xx",0,"Front Lights","22/01/27T13:13:23"]
["xx",0,"Back Yard Lights","22/01/27T13:14:23"]
["xx",0,"Front Lights","22/01/27T13:14:23"]
["xx",0,"Back Yard Lights","22/01/27T13:15:23"]
["xx",0,"Front Lights","22/01/27T13:15:23"]
["xx",0,"Back Yard Lights","22/01/27T13:16:23"]
["xx",0,"Front Lights","22/01/27T13:16:23"]
["xx",0,"Back Yard Lights","22/01/27T13:17:23"]
["xx",0,"Front Lights","22/01/27T13:17:23"]
["xx",0,"Back Yard Lights","22/01/27T13:18:23"]
["xx",0,"Front Lights","22/01/27T13:18:23"]
["xx",0,"Front Lights","22/01/27T13:19:23"]
["xx",0,"Back Yard Lights","22/01/27T13:19:23"]
["xx",0,"Back Yard Lights","22/01/27T13:20:23"]
["xx",0,"Front Lights","22/01/27T13:20:23"]
["xx",0,"Back Yard Lights","22/01/27T13:21:23"]
["xx",0,"Front Lights","22/01/27T13:21:23"]
["xx",0,"Back Yard Lights","22/01/27T13:22:23"]
["xx",0,"Front Lights","22/01/27T13:22:23"]
["xx",0,"Back Yard Lights","22/01/27T13:23:23"]
["xx",0,"Front Lights","22/01/27T13:23:23"]
["xx",0,"Back Yard Lights","22/01/27T13:24:23"]
["xx",0,"Front Lights","22/01/27T13:24:23"]
["xx",0,"Back Yard Lights","22/01/27T13:25:23"]
["xx",0,"Front Lights","22/01/27T13:25:23"]
["xx",0,"Front Lights","22/01/27T13:26:23"]
["xx",0,"Back Yard Lights","22/01/27T13:26:23"]
["xx",0,"Back Yard Lights","22/01/27T13:27:23"]
["xx",0,"Front Lights","22/01/27T13:27:23"]
["xx",0,"Back Yard Lights","22/01/27T13:28:23"]
["xx",0,"Front Lights","22/01/27T13:28:23"]
["xx",0,"Back Yard Lights","22/01/27T13:29:23"]
["xx",0,"Front Lights","22/01/27T13:29:23"]
["xx",0,"Back Yard Lights","22/01/27T13:30:23"]
["xx",0,"Front Lights","22/01/27T13:30:23"]
["xx",0,"Back Yard Lights","22/01/27T13:31:23"]
["xx",0,"Front Lights","22/01/27T13:31:23"]
["xx",0,"Back Yard Lights","22/01/27T13:32:23"]
["xx",0,"Front Lights","22/01/27T13:32:23"]
["xx",0,"Front Lights","22/01/27T13:33:23"]
["xx",0,"Back Yard Lights","22/01/27T13:33:23"]
["xx",0,"Back Yard Lights","22/01/27T13:34:23"]
["xx",0,"Front Lights","22/01/27T13:34:23"]
["xx",0,"Back Yard Lights","22/01/27T13:35:23"]
["xx",0,"Front Lights","22/01/27T13:35:23"]
["xx",0,"Back Yard Lights","22/01/27T13:36:23"]
["xx",0,"Front Lights","22/01/27T13:36:23"]
["xx",0,"Back Yard Lights","22/01/27T13:37:23"]
["xx",0,"Front Lights","22/01/27T13:37:23"]
["xx",0,"Front Lights","22/01/27T13:38:23"]
["xx",0,"Back Yard Lights","22/01/27T13:38:23"]
["xx",0,"Back Yard Lights","22/01/27T13:39:23"]
["xx",0,"Front Lights","22/01/27T13:39:23"]
["xx",0,"Back Yard Lights","22/01/27T13:40:23"]
["xx",0,"Front Lights","22/01/27T13:40:23"]
["xx",0,"Back Yard Lights","22/01/27T13:41:23"]
["xx",0,"Front Lights","22/01/27T13:41:23"]
["xx",0,"Back Yard Lights","22/01/27T13:42:23"]
["xx",0,"Front Lights","22/01/27T13:42:23"]
["xx",0,"Front Lights","22/01/27T13:43:23"]
["xx",0,"Back Yard Lights","22/01/27T13:43:23"]
["xx",0,"Front Lights","22/01/27T13:44:23"]
["xx",0,"Back Yard Lights","22/01/27T13:44:23"]
["xx",0,"Front Lights","22/01/27T13:45:23"]
["xx",0,"Back Yard Lights","22/01/27T13:45:23"]
["xx",0,"Back Yard Lights","22/01/27T13:46:23"]
["xx",0,"Front Lights","22/01/27T13:46:23"]
["xx",0,"Back Yard Lights","22/01/27T13:47:23"]
["xx",0,"Front Lights","22/01/27T13:47:23"]
["xx",0,"Back Yard Lights","22/01/27T13:48:23"]
["xx",0,"Front Lights","22/01/27T13:48:23"]
["xx",0,"Back Yard Lights","22/01/27T13:49:23"]
["xx",0,"Front Lights","22/01/27T13:49:23"]
["xx",0,"Front Lights","22/01/27T13:50:23"]
["xx",0,"Back Yard Lights","22/01/27T13:50:23"]
["xx",0,"Front Lights","22/01/27T13:51:23"]
["xx",0,"Back Yard Lights","22/01/27T13:51:23"]
["xx",0,"Back Yard Lights","22/01/27T13:52:23"]
["xx",0,"Front Lights","22/01/27T13:52:23"]
["xx",0,"Back Yard Lights","22/01/27T13:53:23"]
["xx",0,"Front Lights","22/01/27T13:53:23"]
["xx",0,"Back Yard Lights","22/01/27T13:54:23"]
["xx",0,"Front Lights","22/01/27T13:54:23"]
["xx",0,"Back Yard Lights","22/01/27T13:55:23"]
["xx",0,"Front Lights","22/01/27T13:55:23"]
["xx",0,"Front Lights","22/01/27T13:56:23"]
["xx",0,"Back Yard Lights","22/01/27T13:56:23"]
["xx",0,"Front Lights","22/01/27T13:57:23"]
["xx",0,"Back Yard Lights","22/01/27T13:57:23"]
["xx",0,"Front Lights","22/01/27T13:58:23"]
["xx",0,"Back Yard Lights","22/01/27T13:58:23"]
["xx",0,"Front Lights","22/01/27T13:59:23"]
["xx",0,"Back Yard Lights","22/01/27T13:59:23"]
["xx",0,"Front Lights","22/01/27T14:00:23"]
["xx",0,"Back Yard Lights","22/01/27T14:00:23"]
["xx",0,"Front Lights","22/01/27T14:01:23"]
["xx",0,"Back Yard Lights","22/01/27T14:01:23"]
["xx",0,"Back Yard Lights","22/01/27T14:02:23"]
["xx",0,"Front Lights","22/01/27T14:02:23"]
